DeviceId,InsideTemperature,OutsideTemperature,Moisture,Power,IsDoorOpen,SealThreshold,SealBroken
30789,6.66,19.73,73.11,712.5372,0,43.87,1
30790,6.66,19.73,73.11,712.5372,1,43.87,1
30791,6.66,19.73,73.11,777.0691,1,43.87,1
30792,6.66,19.73,73.11,777.0691,0,43.87,1
30793,6.66,18.17,73.11,777.0691,0,43.87,1
30794,8.7,18.17,73.11,777.0691,0,43.87,1
30795,8.7,18.17,73.23,777.0691,0,43.94,1
30796,7.96,18.17,73.23,777.0691,0,43.94,1
30797,7.96,18.17,73.23,777.0691,0,43.94,1
30798,7.96,18.17,73.23,649.7837,0,43.94,1
30799,7.96,20.13,73.23,649.7837,0,43.94,1
30800,7.96,20.13,73.65,649.7837,0,44.19,1
30801,7.96,20.13,73.65,744.4773,0,44.19,1
30802,7.96,20.13,73.65,744.4773,0,44.19,1
30803,7.96,21.35,73.65,744.4773,0,44.19,1
30804,6.49,21.35,73.65,744.4773,0,44.19,1
30805,6.49,21.35,68.46,744.4773,0,41.08,1
30806,6.49,21.35,68.46,716.155,0,41.08,1
30807,6.49,21.35,68.46,716.155,0,41.08,1
30808,6.49,21.35,71.76,716.155,0,43.06,1
30809,5.74,21.35,71.76,716.155,0,43.06,0
30810,5.74,21.21,71.76,716.155,0,43.06,0
30811,5.74,21.21,71.76,0.0009,0,43.06,0
30812,5.74,21.21,69.15,0.0009,0,41.49,0
30813,5.27,21.21,69.15,0.0009,0,41.49,0
30814,5.27,21.21,69.15,0.0009,0,41.49,0
30815,5.27,20.96,69.15,0.0009,0,41.49,0
30816,5.27,21.59,69.15,0.0009,0,41.49,0
30817,5.27,21.59,69.15,0.0009,1,41.49,0
30818,5.27,21.59,75.6,0.0009,1,45.36,0
30819,5.27,21.59,75.6,0.0011,1,45.36,0
30820,5.32,21.59,75.6,0.0011,1,45.36,0
30821,5.32,21.59,75.6,0.0011,0,45.36,0
30822,5.32,21.59,65.91,0.0011,0,39.55,0
30823,5.32,21.59,65.91,0.001,0,39.55,0
30824,8.14,21.59,65.91,0.001,0,39.55,0
30825,8.14,19.97,65.91,0.001,0,39.55,0
30826,8.14,21.23,65.91,0.001,0,39.55,0
30827,8.14,21.23,65.91,660.1503,0,39.55,0
30828,8.14,21.23,65.91,660.1503,1,39.55,0
30829,7.67,21.23,65.91,660.1503,1,39.55,0
30830,7.67,21.23,71.88,660.1503,1,43.13,1
30831,7.67,21.23,71.88,660.1503,1,43.13,1
30832,7.67,21.23,67.08,660.1503,1,40.25,1
30833,9.62,21.23,67.08,660.1503,1,40.25,1
30834,9.62,21.23,67.08,757.0844,1,40.25,1
30835,9.62,21.38,67.08,757.0844,1,40.25,1
30836,9.62,21.38,67.08,757.0844,0,40.25,1
30837,10.52,21.38,67.08,757.0844,0,40.25,1
30838,10.52,21.38,67.08,665.016,0,40.25,1
30839,10.52,21.13,67.08,665.016,0,40.25,1
30840,10.52,21.13,76.9,665.016,0,46.14,1
30841,9.31,21.13,76.9,665.016,0,46.14,1
30842,9.31,21.13,76.9,765.355,0,46.14,1
30843,9.31,21.13,76.9,765.355,0,46.14,1
30844,9.31,19.11,76.9,765.355,0,46.14,1
30845,9.31,19.11,66.87,765.355,0,40.12,1
30846,9.31,19.11,66.87,765.355,1,40.12,1
30847,9.31,19.11,66.87,705.4545,1,40.12,1
30848,9.31,19.11,65.18,705.4545,1,39.11,0
30849,7.72,19.11,65.18,705.4545,1,39.11,0
30850,7.72,18.9,65.18,705.4545,1,39.11,0
30851,9.27,18.9,65.18,705.4545,1,39.11,0
30852,9.27,18.9,65.18,705.4545,0,39.11,0
30853,9.27,20,65.18,705.4545,0,39.11,0
30854,9.27,20,68.79,705.4545,0,41.27,1
30855,9.27,20,68.79,674.8955,0,41.27,1
30856,9.27,20,77.7,674.8955,0,46.62,1
30857,9.27,20,77.7,781.6693,0,46.62,1
30858,9.27,20,77.7,781.6693,1,46.62,1
30859,7.73,20,77.7,781.6693,1,46.62,1
30860,7.73,20.06,77.7,781.6693,1,46.62,1
30861,7.73,20.06,77.7,781.6693,0,46.62,1
30862,7.73,20.01,77.7,781.6693,0,46.62,1
30863,9.79,20.01,77.7,781.6693,0,46.62,1
30864,9.79,20.01,75.46,781.6693,0,45.28,1
30865,9.79,20.01,75.46,724.8399,0,45.28,1
30866,9.79,20.01,75.46,741.4439,0,45.28,1
30867,9.79,20.35,75.46,741.4439,0,45.28,1
30868,9.2,20.35,75.46,741.4439,0,45.28,1
30869,9.2,20.35,68.42,741.4439,0,41.05,1
30870,9.2,20.35,68.42,741.4439,0,41.05,1
30871,9.2,21.37,68.42,741.4439,0,41.05,1
30872,9.2,21.37,68.42,676.8461,0,41.05,1
30873,9.2,21.37,68.42,676.8461,0,41.05,1
30874,7.28,21.37,68.42,676.8461,0,41.05,1
30875,7.28,21.37,75.21,676.8461,0,45.13,1
30876,7.28,18.71,75.21,676.8461,0,45.13,1
30877,7.28,18.71,75.21,676.8461,1,45.13,1
30878,7.28,18.71,71.94,676.8461,1,43.17,1
30879,7.28,18.71,71.94,694.3586,1,43.17,1
30880,6.76,18.71,71.94,694.3586,1,43.17,1
30881,6.76,18.71,71.94,694.3586,0,43.17,1
30882,8.61,18.71,71.94,694.3586,0,43.17,1
30883,8.61,18.71,71.19,694.3586,0,42.71,1
30884,8.61,18.71,71.19,773.4533,0,42.71,1
30885,8.61,21.12,71.19,773.4533,0,42.71,1
30886,7.4,21.12,71.19,773.4533,0,42.71,1
30887,7.4,21.12,71.19,757.8996,0,42.71,1
30888,7.4,17.87,71.19,757.8996,0,42.71,1
30889,7.4,17.87,75.47,757.8996,0,45.28,1
30890,7.4,17.87,75.47,757.8996,0,45.28,1
30891,7.4,17.87,75.47,743.9844,0,45.28,1
30892,6.92,17.87,75.47,743.9844,0,45.28,1
30893,6.92,17.87,75.47,743.9844,1,45.28,1
30894,6.92,21.79,75.47,743.9844,1,45.28,1
30895,6.92,21.79,76.01,743.9844,1,45.6,1
30896,6.92,20.96,76.01,743.9844,1,45.6,1
30897,6.92,20.96,76.01,743.9844,1,45.6,1
30898,6.92,20.96,71.05,743.9844,1,42.63,1
30899,8.31,20.96,71.05,743.9844,1,42.63,1
30900,8.31,20.96,71.05,656.2247,1,42.63,1
30901,9.6,20.96,71.05,656.2247,1,42.63,1
30902,9.6,20.96,71.05,656.2247,0,42.63,1
30903,9.6,18.9,71.05,656.2247,0,42.63,1
30904,9.6,18.9,67.26,656.2247,0,40.36,1
30905,9.6,18.9,67.26,655.5092,0,40.36,1
30906,9.6,18.9,67.26,655.5092,0,40.36,1
30907,9.6,18.9,67.26,648.5167,0,40.36,1
30908,9.6,18.9,77.34,648.5167,0,46.4,1
30909,7.78,18.9,77.34,648.5167,0,46.4,1
30910,7.78,18.52,77.34,648.5167,0,46.4,1
30911,7.78,18.52,77.52,648.5167,0,46.51,1
30912,7.78,18.52,77.52,648.5167,0,46.51,1
30913,7.78,21.18,77.52,648.5167,0,46.51,1
30914,7.78,21.18,77.52,721.1454,0,46.51,1
30915,7.67,21.18,77.52,721.1454,0,46.51,1
30916,5.92,21.18,77.52,721.1454,0,46.51,0
30917,5.92,21.18,72.05,721.1454,0,43.23,0
30918,5.92,21.18,72.05,721.1454,0,43.23,0
30919,5.92,21.18,72.05,651.3742,0,43.23,0
30920,5.92,19.97,72.05,651.3742,0,43.23,0
30921,5.92,19.97,72.05,651.3742,1,43.23,0
30922,5.77,19.97,72.05,651.3742,1,43.23,0
30923,5.77,19.97,72.05,0.001,1,43.23,0
30924,5.77,19.97,70.97,0.001,1,42.58,0
30925,5.77,18.39,70.97,0.001,1,42.58,0
30926,5.77,18.39,70.97,0.001,0,42.58,0
30927,5.77,18.39,75.26,0.001,0,45.16,0
30928,5.77,19.61,75.26,0.001,0,45.16,0
30929,5.77,19.61,75.26,0.001,0,45.16,0
30930,7.36,19.61,75.26,0.001,0,45.16,1
30931,7.36,19.61,75.26,688.4684,0,45.16,1
30932,7.81,19.61,75.26,688.4684,0,45.16,1
30933,7.81,19.61,75.26,688.4684,0,45.16,1
30934,7.81,19.61,71.88,688.4684,0,43.13,1
30935,7.81,20.19,71.88,688.4684,0,43.13,1
30936,7.13,20.19,71.88,688.4684,0,43.13,1
30937,7.13,20.19,71.88,688.4684,0,43.13,1
30938,7.13,18.98,71.88,688.4684,0,43.13,1
30939,7.13,18.98,71.88,664.3776,0,43.13,1
30940,7.13,18.98,67.82,664.3776,0,40.69,1
30941,7.13,18.98,66.87,664.3776,0,40.12,1
30942,7.13,18.95,66.87,664.3776,0,40.12,1
30943,7.13,18.95,66.87,664.3776,0,40.12,1
30944,7.13,18.95,66.87,739.0257,0,40.12,1
30945,6.9,18.95,66.87,739.0257,0,40.12,1
30946,6.9,18.95,66.87,747.7989,0,40.12,1
30947,6.06,18.95,66.87,747.7989,0,40.12,1
30948,6.06,21.58,66.87,747.7989,0,40.12,1
30949,6.06,21.58,64.24,747.7989,0,38.54,0
30950,6.06,21.58,64.24,747.7989,0,38.54,0
30951,6.06,21.32,64.24,747.7989,0,38.54,0
30952,4.88,21.32,64.24,747.7989,0,38.54,0
30953,4.88,21.32,64.24,747.7989,0,38.54,0
30954,4.88,21.32,73.31,747.7989,0,43.99,0
30955,4.88,21.32,73.31,787.5952,0,43.99,0
30956,4.88,21.32,73.31,0.0011,0,43.99,0
30957,4.92,21.32,73.31,0.0011,0,43.99,0
30958,4.92,21.32,73.31,0.0011,0,43.99,0
30959,4.92,21.32,73.1,0.0011,0,43.86,0
30960,4.92,20.78,73.1,0.0011,0,43.86,0
30961,4.92,20.78,72.82,0.0011,0,43.69,0
30962,5.08,20.78,72.82,0.0011,0,43.69,0
30963,5.08,21.68,72.82,0.0011,0,43.69,0
30964,5.08,21.68,72.82,0.0011,0,43.69,0
30965,5.08,21.68,72.82,0.0011,0,43.69,0
30966,5.08,20.2,72.82,0.0011,0,43.69,0
30967,5.25,20.2,72.82,0.0011,0,43.69,0
30968,5.25,20.2,72.82,0.0011,0,43.69,0
30969,5.25,20.2,72.82,0.001,0,43.69,0
30970,5.25,20.2,64.3,0.001,0,38.58,0
30971,4.97,20.2,64.3,0.001,0,38.58,0
30972,4.97,18.83,64.3,0.001,0,38.58,0
30973,4.97,18.83,64.3,0.001,0,38.58,0
30974,4.97,18.83,64.3,0.001,0,38.58,0
30975,4.97,18.83,77.22,0.001,0,46.33,0
30976,4.97,18.83,77.22,0.001,0,46.33,0
30977,4.97,20.97,77.22,0.001,0,46.33,0
30978,4.97,20.97,77.22,0.001,0,46.33,0
30979,4.63,20.97,77.22,0.001,0,46.33,0
30980,4.63,20.97,68.79,0.001,0,41.27,0
30981,4.63,20.97,68.79,0.001,0,41.27,0
30982,4.63,20.97,68.79,0.001,1,41.27,0
30983,4.63,20.97,73.68,0.001,1,44.21,0
30984,4.7,20.97,73.68,0.001,1,44.21,0
30985,4.7,19.06,73.68,0.001,1,44.21,0
30986,4.7,19.68,73.68,0.001,1,44.21,0
30987,4.7,19.68,73.68,0.001,1,44.21,0
30988,4.7,19.68,73.68,0.001,1,44.21,0
30989,7.45,19.68,73.68,0.001,1,44.21,1
30990,7.45,19.68,72.77,0.001,1,43.66,1
30991,7.45,19.68,72.77,700.4496,1,43.66,1
30992,7.45,18.64,72.77,700.4496,1,43.66,1
30993,8.88,18.64,72.77,700.4496,1,43.66,1
30994,8.88,18.64,72.77,700.4496,1,43.66,1
30995,8.88,18.64,73.27,700.4496,1,43.96,1
30996,8.88,18.64,63.94,700.4496,1,38.36,0
30997,8.88,20.57,63.94,700.4496,1,38.36,0
30998,8.88,20.57,63.94,700.4496,1,38.36,0
30999,8.88,20.57,63.94,679.6154,1,38.36,0
31000,9.29,20.57,63.94,679.6154,1,38.36,0
31001,9.29,20.57,63.94,719.5495,1,38.36,0
31002,9.29,20.57,70.96,719.5495,1,42.58,1
31003,11.11,20.57,70.96,719.5495,1,42.58,1
31004,11.11,20.21,70.96,719.5495,1,42.58,1
31005,11.11,20.21,70.96,719.5495,0,42.58,1
31006,11.11,20.21,70.96,719.5495,0,42.58,1
31007,11.11,20.21,69.14,719.5495,0,41.48,1
31008,11.11,21.26,69.14,719.5495,0,41.48,1
31009,9.11,21.26,69.14,719.5495,0,41.48,1
31010,9.11,21.26,69.14,787.0726,0,41.48,1
31011,9.11,21.26,75.42,787.0726,0,45.25,1
31012,9.39,21.26,75.42,787.0726,0,45.25,1
31013,9.39,21.26,75.42,787.0726,0,45.25,1
31014,9.39,21.16,75.42,787.0726,0,45.25,1
31015,9.39,21.16,75.42,671.048,0,45.25,1
31016,9.39,21.16,72.81,671.048,0,43.68,1
31017,9.39,21.16,72.81,785.9871,0,43.68,1
31018,9.39,18.45,72.81,785.9871,0,43.68,1
31019,9.39,18.45,72.81,785.9871,0,43.68,1
31020,8.09,18.45,72.81,785.9871,0,43.68,1
31021,8.09,21.38,72.81,785.9871,0,43.68,1
31022,8.09,21.38,72.81,785.9871,0,43.68,1
31023,8.09,21.38,72.81,688.2554,0,43.68,1
31024,7.64,21.38,72.81,688.2554,0,43.68,1
31025,7.64,21.38,64.65,688.2554,0,38.79,0
31026,7.64,21.38,64.65,712.0782,0,38.79,0
31027,7.64,21.38,64.65,712.0782,0,38.79,0
31028,5.86,21.38,64.65,712.0782,0,38.79,0
31029,5.86,20.6,64.65,712.0782,0,38.79,0
31030,5.86,20.6,71.59,712.0782,0,42.95,0
31031,5.42,20.6,71.59,712.0782,0,42.95,0
31032,5.42,20.91,71.59,712.0782,0,42.95,0
31033,5.42,20.91,71.59,712.0782,0,42.95,0
31034,5.42,20.91,73.16,712.0782,0,43.9,0
31035,5.42,20.91,73.16,0.0009,0,43.9,0
31036,5.42,20.04,73.16,0.0009,0,43.9,0
31037,5.88,20.04,73.16,0.0009,0,43.9,0
31038,5.88,20.04,73.16,0.0009,0,43.9,0
31039,5.88,20.04,73.16,0.001,0,43.9,0
31040,5.88,20.04,70.45,0.001,0,42.27,0
31041,5.88,20.05,70.45,0.001,0,42.27,0
31042,5.88,20.05,70.45,0.001,0,42.27,0
31043,6.27,20.05,70.45,0.001,0,42.27,1
31044,6.27,20.05,70.45,0.001,0,42.27,1
31045,6.27,20.05,69.63,0.001,0,41.78,1
31046,6.27,20.05,69.63,686.6909,0,41.78,1
31047,6.27,20.05,69.63,686.6909,0,41.78,1
31048,5.66,20.05,69.63,686.6909,0,41.78,0
31049,5.66,21.35,69.63,686.6909,0,41.78,0
31050,5.66,21.35,77.4,686.6909,0,46.44,0
31051,5.66,21.35,77.4,686.6909,0,46.44,0
31052,5.66,21.64,77.4,686.6909,0,46.44,0
31053,5.66,21.64,77.4,0.001,0,46.44,0
31054,4.91,21.64,77.4,0.001,0,46.44,0
31055,4.91,21.64,76.57,0.001,0,45.94,0
31056,4.91,21.64,76.57,0.001,0,45.94,0
31057,5.37,21.64,76.57,0.001,0,45.94,0
31058,5.37,21.64,76.57,0.001,0,45.94,0
31059,5.37,21.64,74.32,0.001,0,44.59,0
31060,5.37,20.72,74.32,0.001,0,44.59,0
31061,5.37,18.65,74.32,0.001,0,44.59,0
31062,5.86,18.65,74.32,0.001,0,44.59,0
31063,5.86,18.65,74.32,0.001,0,44.59,0
31064,5.86,18.65,74.32,0.001,0,44.59,0
31065,5.86,18.65,71.32,0.001,0,42.79,0
31066,5.86,17.93,71.32,0.001,0,42.79,0
31067,5.86,17.93,71.32,0.001,0,42.79,0
31068,5.86,17.93,76.4,0.001,0,45.84,0
31069,5.86,17.93,76.4,0.001,0,45.84,0
31070,5.25,17.93,76.4,0.001,0,45.84,0
31071,5.25,17.93,66.41,0.001,0,39.84,0
31072,5.31,17.93,66.41,0.001,0,39.84,0
31073,5.31,17.93,66.41,0.001,0,39.84,0
31074,5.31,17.98,66.41,0.001,0,39.84,0
31075,5.31,17.98,66.41,0.001,0,39.84,0
31076,5.31,17.98,65.33,0.001,0,39.2,0
31077,5.31,17.98,65.33,0.001,0,39.2,0
31078,5.31,17.98,65.33,0.001,0,39.2,0
31079,5.31,19.58,65.33,0.001,0,39.2,0
31080,5.4,19.58,65.33,0.001,0,39.2,0
31081,5.4,20.74,65.33,0.001,0,39.2,0
31082,5.9,20.74,65.33,0.001,0,39.2,0
31083,5.9,20.74,68.45,0.001,0,41.07,0
31084,5.9,20.74,68.45,0.001,0,41.07,0
31085,5.9,20.74,68.45,0.001,0,41.07,0
31086,5.76,20.74,68.45,0.001,0,41.07,0
31087,5.76,20.74,68.45,0.001,0,41.07,0
31088,5.76,20.74,68.45,0.0011,0,41.07,0
31089,5.76,20.74,71.32,0.0011,0,42.79,0
31090,5.76,21.7,71.32,0.0011,0,42.79,0
31091,5.76,21.7,71.32,0.0011,0,42.79,0
31092,5.76,21.7,71.32,0.0009,0,42.79,0
31093,5.41,21.7,71.32,0.0009,0,42.79,0
31094,5.41,19.95,71.32,0.0009,0,42.79,0
31095,5.41,19.95,64.65,0.0009,0,38.79,0
31096,5.41,19.95,64.65,0.001,0,38.79,0
31097,5.41,21.07,64.65,0.001,0,38.79,0
31098,5.41,21.07,64.87,0.001,0,38.92,0
31099,5.17,21.07,64.87,0.001,0,38.92,0
31100,5.17,21.07,64.87,0.001,0,38.92,0
31101,5.65,21.07,64.87,0.001,0,38.92,0
31102,5.65,21.75,64.87,0.001,0,38.92,0
31103,5.65,21.75,64.87,0.001,0,38.92,0
31104,5.65,21.75,64.87,0.001,0,38.92,0
31105,5.65,21.75,74.21,0.001,0,44.53,0
31106,5.65,21.75,74.21,0.001,0,44.53,0
31107,5.65,19.15,74.21,0.001,0,44.53,0
31108,5.65,19.15,73.48,0.001,0,44.09,0
31109,5.99,19.15,73.48,0.001,0,44.09,0
31110,5.99,19.15,73.48,0.001,0,44.09,0
31111,5.99,19.15,70.05,0.001,0,42.03,0
31112,5.99,19.15,70.05,0.001,0,42.03,0
31113,5.99,18.93,70.05,0.001,0,42.03,0
31114,5.99,18.93,70.05,0.0009,0,42.03,0
31115,5.54,18.93,70.05,0.0009,0,42.03,0
31116,5.61,18.93,70.05,0.0009,0,42.03,0
31117,5.61,18.93,70.05,0.0011,0,42.03,0
31118,5.61,18.93,70.05,0.0011,0,42.03,0
31119,5.61,18.24,70.05,0.0011,0,42.03,0
31120,5.61,18.24,76.85,0.0011,0,46.11,0
31121,5.61,18.24,76.85,0.0009,0,46.11,0
31122,5.61,18.29,76.85,0.0009,0,46.11,0
31123,5.61,18.29,66.08,0.0009,0,39.65,0
31124,5.61,18.29,66.08,0.0009,0,39.65,0
31125,5.81,18.29,66.08,0.0009,0,39.65,0
31126,5.81,18.29,66.08,0.0009,0,39.65,0
31127,5.65,18.29,66.08,0.0009,0,39.65,0
31128,5.65,19.94,66.08,0.0009,0,39.65,0
31129,5.65,19.94,69.91,0.0009,0,41.94,0
31130,5.65,19.94,69.91,0.0009,0,41.94,0
31131,5.09,19.94,69.91,0.0009,0,41.94,0
31132,5.09,19.94,69.91,0.0011,0,41.94,0
31133,5.09,19.94,69.91,0.0011,0,41.94,0
31134,5.09,19.09,69.91,0.0011,0,41.94,0
31135,5.09,19.09,64.9,0.0011,0,38.94,0
31136,5.09,20.52,64.9,0.0011,0,38.94,0
31137,5.09,20.52,71.18,0.0011,0,42.71,0
31138,5.09,20.52,71.18,0.0011,0,42.71,0
31139,5.5,20.52,71.18,0.0011,0,42.71,0
31140,5.5,20.52,71.18,0.0011,0,42.71,0
31141,5.5,20.52,71.18,0.0011,0,42.71,0
31142,6.12,20.52,71.18,0.0011,0,42.71,1
31143,6.12,20.52,71.18,0.0011,0,42.71,1
31144,6.12,18.27,71.18,0.0011,0,42.71,1
31145,6.12,18.27,65.41,0.0011,0,39.25,0
31146,5.81,18.27,65.41,0.0011,0,39.25,0
31147,5.81,18.27,65.41,700.9059,0,39.25,0
31148,5.81,18.27,65.41,700.9059,0,39.25,0
31149,5.81,21.11,65.41,700.9059,0,39.25,0
31150,5.81,21.11,66.43,700.9059,0,39.86,0
31151,5.81,20.36,66.43,700.9059,0,39.86,0
31152,5.35,20.36,66.43,700.9059,0,39.86,0
31153,5.35,20.36,66.43,0.001,0,39.86,0
31154,5.35,20.36,66.43,0.001,0,39.86,0
31155,5.35,20.36,72.48,0.001,0,43.49,0
31156,5.35,20.36,72.48,0.0011,0,43.49,0
31157,5.35,20.36,72.48,0.0011,0,43.49,0
31158,5.42,20.36,72.48,0.0011,0,43.49,0
31159,5.42,18.18,72.48,0.0011,0,43.49,0
31160,5.42,18.18,72.63,0.0011,0,43.58,0
31161,5.42,18.18,72.63,0.0009,0,43.58,0
31162,5.42,18.18,72.63,0.0009,0,43.58,0
31163,5.42,19.94,72.63,0.0009,0,43.58,0
31164,5.42,19.94,76.41,0.0009,0,45.85,0
31165,5.59,19.94,76.41,0.0009,0,45.85,0
31166,5.59,19.94,76.41,0.0009,0,45.85,0
31167,5.59,17.98,76.41,0.0009,0,45.85,0
31168,5.59,17.98,72.08,0.0009,0,43.25,0
31169,5.06,17.98,72.08,0.0009,0,43.25,0
31170,5.06,17.98,72.08,0.0009,0,43.25,0
31171,5.06,17.98,72.08,0.0009,1,43.25,0
31172,5.06,17.98,74.3,0.0009,1,44.58,0
31173,5.75,17.98,74.3,0.0009,1,44.58,0
31174,5.75,21.46,74.3,0.0009,1,44.58,0
31175,5.75,18.33,74.3,0.0009,1,44.58,0
31176,5.75,18.33,74.3,0.0009,0,44.58,0
31177,7.04,18.33,74.3,0.0009,0,44.58,1
31178,7.04,18.33,74.3,0.001,0,44.58,1
31179,7.04,18.33,72.34,0.001,0,43.4,1
31180,7.04,18.33,72.34,765.0157,0,43.4,1
31181,6.75,18.33,72.34,765.0157,0,43.4,1
31182,6.75,18.33,76.13,765.0157,0,45.68,1
31183,6.75,18.06,76.13,765.0157,0,45.68,1
31184,6.75,18.06,76.13,765.0157,1,45.68,1
31185,6.75,18.06,76.13,730.0477,1,45.68,1
31186,6.75,18.06,76.13,730.0477,0,45.68,1
31187,8.96,18.06,76.13,730.0477,0,45.68,1
31188,8.96,18.06,64.73,730.0477,0,38.84,0
31189,8.96,19.46,64.73,730.0477,0,38.84,0
31190,8.06,19.46,64.73,730.0477,0,38.84,0
31191,8.06,19.46,64.73,687.7373,0,38.84,0
31192,8.06,19.46,67.41,687.7373,0,40.44,1
31193,8.06,19.46,67.41,687.7373,1,40.44,1
31194,8.06,19.29,67.41,687.7373,1,40.44,1
31195,8.06,19.29,67.41,687.7373,0,40.44,1
31196,7.97,19.29,67.41,687.7373,0,40.44,1
31197,7.97,18.48,67.41,687.7373,0,40.44,1
31198,7.97,18.48,67.41,715.6978,0,40.44,1
31199,7.97,18.48,73.59,715.6978,0,44.16,1
31200,7.97,18.48,73.59,715.6978,1,44.16,1
31201,8.17,18.48,73.59,715.6978,1,44.16,1
31202,8.17,19.39,73.59,715.6978,1,44.16,1
31203,8.17,19.39,76.31,715.6978,1,45.79,1
31204,8.17,19.39,76.31,761.586,1,45.79,1
31205,8.95,19.39,76.31,761.586,1,45.79,1
31206,8.95,20.84,76.31,761.586,1,45.79,1
31207,8.95,20.84,76.31,761.586,0,45.79,1
31208,8.95,20.84,75.64,761.586,0,45.39,1
31209,8.95,20.84,75.64,673.6915,0,45.39,1
31210,7.67,20.84,75.64,673.6915,0,45.39,1
31211,7.67,20.84,75.64,673.6915,0,45.39,1
31212,7.67,19.63,75.64,673.6915,0,45.39,1
31213,7.67,19.63,75.64,695.9559,0,45.39,1
31214,7.67,19.63,72.4,695.9559,0,43.44,1
31215,7.67,18.3,72.4,695.9559,0,43.44,1
31216,7.67,18.3,72.4,690.9846,0,43.44,1
31217,7.67,18.3,72.4,690.9846,0,43.44,1
31218,6.77,18.3,72.4,690.9846,0,43.44,1
31219,6.77,18.3,77.88,690.9846,0,46.73,1
31220,6.77,18.3,77.88,690.9846,0,46.73,1
31221,6.77,18.3,77.88,660.9139,0,46.73,1
31222,6.77,20.63,77.88,660.9139,0,46.73,1
31223,6.77,20.63,76.08,660.9139,0,45.65,1
31224,6.17,20.63,76.08,660.9139,0,45.65,1
31225,6.17,20.63,76.08,650.9342,0,45.65,1
31226,5.6,20.63,76.08,650.9342,0,45.65,0
31227,5.6,20.63,76.08,650.9342,0,45.65,0
31228,5.6,21.29,76.08,650.9342,0,45.65,0
31229,5.6,21.29,73.2,650.9342,0,43.92,0
31230,5.6,21.29,73.2,0.0009,0,43.92,0
31231,5.6,21.29,73.2,0.0009,0,43.92,0
31232,5.16,21.29,73.2,0.0009,0,43.92,0
31233,5.16,18.86,73.2,0.0009,0,43.92,0
31234,5.16,18.86,75.99,0.0009,0,45.6,0
31235,5.16,20.48,75.99,0.0009,0,45.6,0
31236,5.16,20.48,70.63,0.0009,0,42.38,0
31237,5.16,20.48,70.63,0.0009,1,42.38,0
31238,4.9,20.48,70.63,0.0009,1,42.38,0
31239,4.9,20.48,70.63,0.0011,1,42.38,0
31240,4.9,20.48,70.63,0.0011,1,42.38,0
31241,4.9,20.48,70.63,0.0011,1,42.38,0
31242,4.9,18.95,70.63,0.0011,1,42.38,0
31243,7.01,18.95,70.63,0.0011,1,42.38,1
31244,7.01,18.95,72.1,0.0011,1,43.26,1
31245,7.01,18.95,72.1,0.0011,0,43.26,1
31246,7.01,19.94,72.1,0.0011,0,43.26,1
31247,10.16,19.94,72.1,0.0011,0,43.26,1
31248,10.16,19.94,71.9,0.0011,0,43.14,1
31249,10.16,19.94,71.9,713.3685,0,43.14,1
31250,10.16,19.94,71.9,760.2336,0,43.14,1
31251,10.16,19.94,71.9,760.2336,0,43.14,1
31252,7.79,19.94,71.9,760.2336,0,43.14,1
31253,7.79,19.94,74.55,760.2336,0,44.73,1
31254,7.79,20.92,74.55,760.2336,0,44.73,1
31255,7.79,20.92,74.55,760.2336,0,44.73,1
31256,7.79,20.92,74.55,733.5096,0,44.73,1
31257,7.33,20.92,74.55,733.5096,0,44.73,1
31258,7.33,20.92,76.57,733.5096,0,45.94,1
31259,7.33,20.92,76.57,677.1929,0,45.94,1
31260,7.33,20.92,68.13,677.1929,0,40.88,1
31261,6.38,20.92,68.13,677.1929,0,40.88,1
31262,6.38,18.05,68.13,677.1929,0,40.88,1
31263,6.38,18.05,68.13,677.1929,0,40.88,1
31264,6.38,18.05,68.13,692.2092,0,40.88,1
31265,6.38,18.05,68.41,692.2092,0,41.05,1
31266,6.38,20.43,68.41,692.2092,0,41.05,1
31267,5.57,20.43,68.41,692.2092,0,41.05,0
31268,5.57,20.43,68.41,692.2092,0,41.05,0
31269,5.57,20.43,68.41,692.2092,0,41.05,0
31270,5.57,20.43,63.93,692.2092,0,38.36,0
31271,5.57,18.27,63.93,692.2092,0,38.36,0
31272,5.35,18.27,63.93,692.2092,0,38.36,0
31273,5.35,18.27,63.93,0.001,0,38.36,0
31274,5.35,18.27,63.93,0.001,0,38.36,0
31275,5.57,18.27,63.93,0.001,0,38.36,0
31276,5.57,18.27,63.93,0.001,0,38.36,0
31277,5.57,19.51,63.93,0.001,0,38.36,0
31278,5.57,19.51,71.69,0.001,0,43.02,0
31279,5.57,19.51,71.69,0.0011,0,43.02,0
31280,5.57,21.75,71.69,0.0011,0,43.02,0
31281,5.55,21.75,71.69,0.0011,0,43.02,0
31282,5.55,21.75,71.69,0.0011,1,43.02,0
31283,5.55,21.75,73.3,0.0011,1,43.98,0
31284,5.55,19.06,73.3,0.0011,1,43.98,0
31285,7.11,19.06,73.3,0.0011,1,43.98,1
31286,7.11,19.06,73.3,0.0011,0,43.98,1
31287,7.11,19.06,73.3,0.001,0,43.98,1
31288,7.11,19.06,72.79,0.001,0,43.67,1
31289,7.11,19.64,72.79,0.001,0,43.67,1
31290,7.11,19.64,72.79,0.001,0,43.67,1
31291,8.07,19.64,72.79,0.001,0,43.67,1
